,apca_1,apca_2,apca_3,apca_4,apca_5,apca_6,apca_7,apca_8,apca_9,apca_10,apca_11,apca_12,apca_13,apca_14,apca_15,apca_16,apca_17,apca_18,apca_19,apca_20,apca_21,apca_22,apca_23,apca_24
299_ADT,-2.678938494,-0.411444351,-0.218172469,-0.710758288,3.694582972,-0.468719574,3.583439765,2.721728651,1.432909739,-0.412045508,-0.675265566,-2.52033526,0.680207865,-0.526491658,-1.210096648,-0.603752383,0.657033563,0.150189864,-0.778379051,0.097723962,-0.163699738,-0.18824042,0.639367982,-0.000904675
306_ADT,-0.650801632,-2.937579193,-0.732879484,0.451716445,-0.27993422,0.147855115,-0.408817759,0.573989398,0.930507464,-0.307834298,0.317503957,-0.038458723,-0.377014494,0.124526813,-0.049472218,0.223034879,-0.579701533,-0.112048401,-0.300911019,0.349275454,-0.133859145,-0.255058341,-0.047253224,-0.207433307
307_ADT,-2.920670445,0.680333426,3.367635963,1.476005776,1.007936915,1.56356194,0.377973363,-1.437863864,-0.381800018,0.107933635,-0.049135236,0.112569596,0.63052032,-0.110258667,-0.443261369,0.158200137,0.142914924,0.410714031,-0.351830603,0.134985915,-0.34827417,-0.01374657,-0.050611976,-0.61401849
309_ADT,-2.368312819,-2.576032326,-1.148321214,0.016823442,1.622193859,0.044081602,0.419609937,0.030363176,0.508964034,2.010535583,1.681689471,-0.853842861,0.645291104,0.070173647,-0.966254581,1.474297846,-1.284830959,-0.560141852,0.265432518,0.418951734,-0.257252379,0.182719489,0.07301317,-0.330497534
314_ADT,-4.118677869,1.713478885,-0.847122526,-1.202223878,0.504145547,-2.544666486,0.551171561,-1.111178865,-0.571595034,-0.107581809,-1.553518026,1.405847671,-0.805245109,-0.262223188,1.000534721,-0.074920108,0.033942146,0.486462261,-0.904669086,-0.499081596,0.447212017,0.338392122,-0.102910897,-0.047847696
316_ADT,-3.324830491,1.597501872,-0.30763763,-0.904913501,0.136398373,0.500215804,-0.506904504,-0.928760276,-0.167715255,-0.512162269,0.506488954,0.057824041,-0.880558454,0.11023875,0.78448518,-0.184503645,0.045072641,0.271174814,-0.197372431,0.249435508,0.263740234,0.185957436,0.086584134,0.346102155
319_ADT,-2.586858483,-3.536896475,-1.531967482,0.825821336,-0.588455623,1.669876936,0.655679772,0.621728675,1.389609909,1.766530493,0.466252155,0.717071508,0.156479951,-0.110813392,0.519065253,0.603778057,-1.263106127,-0.192499572,0.238252378,0.367340289,-0.106024129,-0.053076439,0.13722924,-0.28267044
320_ADT,-3.729452642,1.983965451,-0.778453581,-1.517678611,0.189773625,1.217206019,0.30170232,-0.309322939,-0.912421283,-0.331051249,-0.335895037,-0.542764506,-0.660161727,0.130601974,0.410185878,-0.018296769,-0.098426501,-0.034842472,-0.270342214,0.112562863,0.199621672,-0.172818129,0.144865433,-0.095094495
323_ADT,2.844026165,0.007488094,-0.481686742,-0.761915453,1.517088352,1.010899056,-0.114160902,-0.351514155,0.425155695,0.327991128,-0.615616467,-0.009417101,-0.631018468,-0.08122878,0.074613948,0.174516564,0.124227968,0.476712643,-0.049292755,0.352147694,0.039359551,-0.001709888,0.177197804,0.202377249
327_ADT,2.230021752,-0.861289288,1.502686201,-2.367910351,-0.625833171,0.612171318,1.090343129,-0.346994267,0.205659713,-0.068699367,0.137677818,0.288576996,-0.977225233,0.368199587,-0.354920535,0.320072729,0.426180105,0.4082223,0.036372678,-0.27378798,-0.441761114,0.03369304,0.022683102,0.076443225
328_ADT,-2.314278472,-0.429728483,0.004660234,-0.935159036,2.514382937,-4.916839367,1.624947669,-0.245343745,-0.911314267,0.186474417,-0.307188006,1.053159581,-0.545900462,0.056618794,0.989199369,0.338294603,0.588176235,0.397015026,-1.20814341,-0.435538195,-0.137090742,0.31294889,0.102636497,0.557050595
329_ADT,3.14078318,0.243953307,-0.753674133,0.065630177,1.352178948,0.485846218,-0.432756984,0.087863093,-1.109484245,-0.381780993,-0.774889759,-0.226163072,-0.596950797,0.270522513,0.211942002,0.49235173,-0.314134006,-0.1757243,-0.335621722,0.585227771,0.193662127,0.169331886,-0.265805838,0.114828942
336_ADT,3.463533002,1.615532151,-0.805030787,1.376840941,0.429399864,0.125343074,-0.049597263,-0.554391292,0.097708805,0.69409642,0.030301517,-0.024875963,0.944344699,0.648165334,0.034585309,-1.188719603,-0.351800622,0.668829847,0.653876674,-0.102365601,-0.253142468,0.209832932,0.286964971,0.065078525
337_ADT,-0.95972972,-1.598735054,5.229096361,1.275141093,-0.008904074,-1.208953769,-2.14220992,2.063122964,-0.158846512,0.057811755,-0.60800603,0.496120284,-1.061265752,0.683315381,-0.598637738,-0.164375475,-0.50797031,-0.322847158,-0.033946271,0.227257332,0.481429128,0.212661903,0.286661811,0.292026725
341_ADT,-3.157006162,1.509543569,-1.529086625,1.063007582,-0.589608225,0.073891304,0.676144146,0.834694068,-3.700507906,-1.052333164,1.376269807,-0.613904454,-0.192492339,0.267055316,0.452339703,-0.67920775,-0.104829475,-0.049653321,0.15662674,0.151107842,0.030288643,-0.137076169,0.186242943,-0.575193664
342_ADT,1.836799556,1.59808343,0.984856057,-0.923920384,-2.510652349,-0.380595689,0.337992012,1.278186918,0.843132993,-0.167147657,0.141001079,0.618929444,1.451794024,-0.934621573,-0.274599301,1.282004166,0.132960645,0.334661511,0.229007232,-0.157697967,-0.235866031,-0.1685442,0.042719771,-0.116432637
347_ADT,-0.912347369,-1.708623306,4.646547162,1.388809454,0.510238638,1.476562364,1.240108672,-1.321938507,-0.925835163,-0.844136207,0.313861675,-0.073823776,0.802381603,0.13480758,0.568451873,0.182050584,0.261997829,1.133021892,-0.016006674,-0.040305391,-0.270707284,-0.044495006,1.038144917,0.340313887
348_ADT,2.098033943,1.979392896,2.196503873,1.604123017,-3.69804712,-0.509284119,2.594210662,-1.364846833,2.152385446,0.525523419,0.557259763,-0.708817829,-0.091200397,0.266195413,-0.116092277,0.041801547,0.000138187,0.622700501,-0.090194654,0.343840953,-0.07726103,-0.289909811,-0.227779642,0.232873689
351_ADT,3.106830918,-0.730350953,1.054552339,-2.366161961,-0.145599893,0.452503748,0.841924659,-0.04595995,-0.259422811,1.613510726,0.209070134,-0.073981111,0.239136245,0.393681626,-0.226712472,-0.658757899,-0.328233948,-0.400745152,-0.365773871,0.154776776,0.431355494,0.137528033,-0.142851731,0.136783526
352_ADT,-2.635029702,-3.275336644,-2.277834484,0.439924337,-0.150603449,0.093037254,0.689280952,0.204584672,1.009583801,-0.589031113,0.087668242,-0.159494995,0.808343746,-0.327407072,0.430182136,0.581535311,-0.775664536,-0.096119223,0.23571184,0.833637712,0.238487682,-0.557927153,-0.180707302,-0.1680626
359_ADT,0.692753708,1.148206429,-0.531302489,0.879725017,1.230073641,-2.225364614,-0.021645059,-0.968920299,-0.427174767,0.934255326,-0.291108584,0.403545256,-0.776671758,0.342899375,-0.613303043,-0.141989399,-0.505175319,0.225201732,0.141559326,1.099172418,0.65144703,0.352370398,0.430402867,0.570792201
363_ADT,2.127671865,0.319697581,-0.436531671,-0.027908547,1.178462366,0.158450004,-0.504619632,-0.477088485,0.532544955,-0.462657423,-0.239642542,0.200351824,-0.205683898,-0.108301485,-0.34044789,-0.077645069,-0.075592961,0.487039593,0.329745564,-0.17957928,-0.156492592,0.016315788,0.29828268,0.072561668
367_ADT,-2.640405177,2.552736979,0.091843386,-0.764196081,0.101340826,1.317378343,-0.523574734,0.453926746,-0.085176477,0.296653527,1.16149995,0.772605287,-0.381142562,-0.767053796,0.413670353,0.048082091,0.173148458,-0.126191482,-0.0216483,-0.238507893,-0.085507595,0.300191619,0.813606994,-0.047812065
370_ADT,2.949950975,0.064295478,-0.522763492,0.237806054,1.076478544,0.59184345,-0.033756223,-0.219214839,-0.531272866,-0.610229562,-0.437139944,0.177338429,-0.994964626,-0.637061077,-0.170410818,0.379190991,0.335429437,0.005203757,0.405511486,-0.508905216,-0.65383385,-0.059640585,-0.013112757,-0.020107255
375_ADT,-1.077236785,-3.516790403,-1.527677467,1.228038373,-0.869500269,0.364182525,0.508277841,0.063038177,-1.064575781,0.13142999,-0.112599844,-0.438452999,-0.200444168,0.445128104,-0.115059822,0.14147894,-0.9116543,0.392336449,-0.154203289,-0.238429351,-0.055843918,0.230899797,0.262235416,-0.033494193
381_ADT,2.8101564,-0.133504815,-0.735281455,-0.552138987,1.852978072,0.752806423,-0.668052501,-0.655859255,0.186175906,-0.59936673,-0.268703682,0.014748974,-0.181862092,0.010918831,0.089398098,0.103042179,0.088136491,0.658560318,-0.386904718,0.306848986,-0.333176215,-0.183643446,0.045517169,-0.035117534
382_ADT,2.55764932,-1.180655452,0.934676461,-1.996576043,-0.48341874,-0.215043873,0.032383866,-0.311401654,0.113335915,-0.321820957,0.137613673,-0.147078405,0.397811863,0.229215012,-0.18710313,-0.165030812,0.01369014,-0.149675086,-0.191271162,0.266601504,0.368249349,-0.357629882,-0.032749092,-0.088496828
387_ADT,-2.737635349,2.26990008,-0.51510745,-0.428374822,-0.799855153,0.436473489,-0.563139915,-0.881034765,-0.066590222,-0.196234017,-0.346965203,-0.078052518,0.028111852,-0.110133201,-0.113861511,0.032820312,0.077051672,0.121988473,-0.0177574,-0.041169869,0.042361568,0.088890123,0.070460547,-0.036245083
393_ADT,2.369918958,-0.898853594,1.166770263,-1.760545477,-0.681162997,0.144929938,0.841205724,-0.472084239,-0.015610172,0.05566215,0.352724335,0.398918551,-0.047257825,-0.27970455,-0.636909463,-0.327577892,-0.247432867,-0.09598973,-0.19230265,-0.129581842,-0.288251222,-0.040705194,0.276021916,-0.118947341
397_ADT,-1.772931368,-0.017192251,-0.28267036,0.192693311,0.880567533,-3.163483155,-0.136352103,-1.176503495,0.099898158,0.631101221,0.697874603,0.327719892,0.114023818,0.295990167,0.212796873,0.861955826,-0.020707441,0.29814452,0.553084576,0.226853767,0.391223819,-0.528414976,-0.13274669,0.002787723
398_ADT,-1.613323898,0.509306947,-0.329860339,-0.026487875,-0.228130722,-0.637387113,-0.939376903,0.354942474,-0.481572254,-0.811704588,0.220817374,0.553133379,-0.000731384,0.250266826,0.105509914,0.068369956,0.209302171,-0.150118165,0.093616803,0.167186393,0.277967732,0.200810704,0.152832186,0.122202431
402_ADT,-1.238768816,-1.521646222,3.810987163,2.356859943,0.741256588,0.522396992,-0.200110477,-0.490914053,-0.336148642,-1.628377343,-0.19673494,0.404366704,0.280146777,0.298944663,-0.104375871,0.047955397,0.016102614,-0.019002096,-0.043158253,0.266281767,0.012359308,0.320106013,0.169441558,-0.127091008
404_ADT,-1.39373043,-2.975701216,-1.129057203,0.579259533,-1.088625454,0.039051243,0.067575919,0.472696043,0.33595804,-0.215934357,-0.077222086,0.700066136,-0.066169268,-0.437439814,0.270689366,1.16055772,-1.284410131,0.531942299,-0.288464349,0.059476653,-0.237918816,-0.238571491,0.191962953,0.040396763
408_ADT,2.174681664,-0.839778958,1.124371571,-2.680357555,-0.753234726,0.340443841,0.514420062,0.312430023,-0.368454859,0.68996524,-0.385876464,0.116009503,0.021390672,0.213481451,0.329672365,-0.176993255,0.447154096,-0.057429765,-0.189839963,-0.555816984,-0.062540415,-0.188926516,0.4393558,0.447535092
410_ADT,-1.948252398,1.185576599,0.034271443,-0.269961399,0.04549489,0.208503721,-0.723318875,0.41669805,-0.161674343,-0.18751668,0.587288392,0.141998553,-0.584658391,0.11239682,0.085173041,-0.198194897,-0.012224496,-0.138118208,0.262676804,0.001838633,0.295764854,0.259296912,0.369075501,-0.207791882
415_ADT,2.013098447,-0.988791575,0.868476646,-1.743462581,-0.959209418,-0.173049537,-0.1541123,0.220065361,0.756317744,-0.588521829,-0.36347203,0.063439639,-0.678203051,-0.049480224,-1.251130689,-0.051045595,-0.015102182,0.101775361,0.659315083,0.194156275,-0.877000144,-0.241292653,0.085394184,-0.086672464
417_ADT,2.342978369,0.680533032,1.124955692,-1.712763535,-1.161724096,-0.374922372,0.891065863,0.986926282,-0.634873724,0.353500212,0.87830611,0.73044791,0.019420663,-0.914886337,-0.450940434,0.787602161,0.123741402,-0.129014485,0.344870806,-0.130052981,0.319109236,0.487221034,0.155572571,0.202824611
420_ADT,-3.014831761,1.778768186,-0.559614591,-0.521904021,-0.462226975,0.465930482,0.297634601,-0.598959605,0.430956335,-0.262860565,-0.106865818,0.590357504,-0.929060373,-0.380238492,0.229830329,-0.380342433,-0.712970076,-0.25879356,0.128447377,-0.021835917,-0.152405753,-0.031497445,0.563586572,-0.496905448
424_ADT,-1.073562365,-5.684945137,-2.664654065,1.712922729,-1.671677085,1.279203042,0.049439494,1.350741851,-0.817104227,0.311329834,0.390823811,0.677531513,-0.44006329,-0.228622001,0.273518045,-0.980180732,1.100268322,0.263651955,0.331829433,-0.345577693,0.183144038,-0.327989299,0.187505147,-0.222177884
426_ADT,3.076326856,2.726833472,-1.524917627,1.633590999,-0.650871324,-0.196954945,-0.213658952,0.718667775,-0.873126804,-0.012439981,-0.435168914,0.423428322,1.539899369,-1.074318934,-0.551707274,1.233474293,0.141240153,0.919472872,-0.380970727,0.48061706,0.390745082,-0.538940299,-0.29234207,-0.380315172
430_ADT,-0.710200841,-0.321709962,-0.648695078,0.222676597,0.538957766,-4.64205779,-0.327386619,-0.217072882,-0.424690292,0.364567418,-1.437474699,2.684425507,-0.980628289,0.041110898,-0.408108931,-0.60598254,-0.658974144,0.165736752,-0.156668553,-0.064207849,0.197466191,-0.256598353,0.013585336,0.249789658
432_ADT,-2.11559458,0.969252241,-0.205014247,-0.037172971,-0.349135306,0.077017564,-0.71610898,-0.221086892,-0.005706942,-0.664623129,0.824324257,-0.116311045,-0.092821724,-0.108694264,-0.184573208,-0.124421881,0.321670459,0.324006322,-0.14118322,0.03580139,-0.228789586,0.19723589,0.18623423,0.143308427
434_ADT,-3.066744033,0.868658432,0.047070736,-0.671328583,1.358524972,0.366420014,0.994992201,0.983289571,1.153032264,0.5308179,0.486313265,0.17231895,-0.166182884,-0.278868407,1.503419349,0.364911395,-0.402632076,-0.276046638,1.1247602,-0.055922695,0.327517731,-0.719939299,-0.539614928,0.849719477
436_ADT,-1.52334759,-3.842280241,-1.847213983,0.574089827,-1.499318581,1.25855082,-0.163563191,-0.37454191,-0.33637,0.265186523,-0.381008444,0.001887312,0.148647725,-0.024925844,0.033249125,0.405964638,0.53304376,0.195969709,0.038203559,-0.163350524,0.376671195,0.066083026,0.035328543,0.162310497
437_ADT,-3.090937274,1.472484087,-0.059401628,-0.482760667,0.125753892,0.687891905,-0.178258017,-0.167650467,0.110224058,-0.023498662,0.528925759,0.078044154,-0.774998288,0.140388909,0.474322626,-0.243101906,0.12974415,0.161816412,0.085346613,0.110688985,0.122555199,0.11708283,0.206994149,-0.418449099
440_ADT,-1.981101214,-2.983093334,-1.194959814,-0.20048219,-0.896791377,1.437297483,0.999494529,1.374674813,0.639777613,0.063192612,0.418568219,0.346618762,-0.17120552,-0.145912863,-0.204380632,0.44156354,-2.105686364,0.139479704,0.257583344,-0.26415952,-0.498464857,0.36225721,-0.569417989,0.417521555
446_ADT,2.225491596,-0.690385274,0.725348855,-1.526895875,-0.773966777,-0.296565952,0.244647687,0.410951832,-0.349917963,-0.294405801,0.733019412,0.723982797,-0.156286671,0.234669936,-0.41269116,-0.46144072,-0.154140299,0.051511123,-0.031731001,0.192658467,0.029832528,0.089409132,-0.001959657,0.002563717
447_ADT,-2.300519769,-5.286585307,-3.048341035,0.695178959,-0.421031574,-0.372733973,-0.612654459,-0.652616731,2.172569669,-3.295287786,0.193615773,-0.524523326,0.78692288,0.060405579,0.335747352,0.345908905,0.713242282,-0.158631085,0.126373324,-0.157307303,-0.124140818,0.509926885,-0.230025225,0.044489887
448_ADT,-0.85804743,-1.021954769,-0.770632944,0.408127358,0.808116477,-1.665780338,-0.171868226,-0.312149201,-0.633009695,0.147453526,0.766588736,0.475890392,0.071304853,0.572666,-0.899745538,-0.422672376,-0.058773563,0.010485642,0.790282784,0.7555645,-0.303374017,-0.47168023,0.185019999,-0.046556568
453_ADT,-2.898404366,2.556210858,-0.479578875,-0.583517743,-0.910056812,0.695991714,-0.586701625,-0.396295174,0.029074635,-0.117742573,0.839877015,1.128388399,0.164460754,-0.035162081,-0.210199005,-0.40358518,-0.220387581,0.394329423,-0.426767716,0.04907895,0.022759678,-0.204482324,-0.304284854,0.072103394
454_ADT,2.770033193,-1.377554552,1.138523076,-2.457584165,-0.244880979,0.177431302,0.561844053,0.422370608,-0.223960805,0.06326533,-0.044132155,0.402359577,-0.397435806,0.108214359,-0.589634818,0.083670928,-0.541948091,0.030825804,-0.308179057,0.044889279,0.286324639,-0.239582106,-0.09740489,-0.085184219
456_ADT,-4.049753667,2.861350104,-0.267391739,-0.78573159,-0.585594193,0.045936196,-0.63846156,-0.776553447,0.298239856,0.117241492,-0.759409833,-0.410773633,0.668297088,-0.348589061,-0.654692426,0.004515627,-0.048345101,0.069764122,-0.419250955,-0.055226758,-0.06271979,-0.184902846,-0.453704204,-0.080554757
459_ADT,-1.732593573,-1.842582164,-1.144074771,-0.235803644,1.905195581,-0.072073275,0.203600527,-0.883127535,0.604066501,2.941324293,1.89489132,-1.183763136,1.439458844,0.47249297,-2.156333435,1.496656332,0.083956633,0.494448422,0.47124307,-0.695658118,-0.288384732,1.899301291,-0.218635735,0.266239638
462_ADT,-2.321294514,2.019085064,-0.13253602,-1.169986817,-0.640182702,0.305373084,0.243735183,-0.422621919,-0.552527482,0.640464221,-0.41751763,-0.383628859,0.028095435,0.092145303,-1.024125608,-0.120801891,0.057046916,-0.047782551,-0.169524889,0.264083773,-0.172505936,-0.209359473,-0.36940553,0.226752189
463_ADT,-3.366325795,1.439196938,-0.436260968,-0.589208378,-0.091832422,-0.076245979,-0.193844556,-0.493819614,0.14865252,0.645378172,-0.449357503,-0.786271369,-0.157627121,0.157231241,-0.445917706,0.354949308,0.814353571,-0.521027809,0.278885955,0.228634113,0.059481846,0.290560845,-0.254440816,-0.095503191
471_ADT,2.341353903,1.085105081,2.357539113,2.210067023,-2.965714632,-1.129301519,2.912301513,-1.875655951,1.190525523,0.257683251,0.067084278,-1.595419647,-2.122915941,1.15393503,0.102572444,-0.656069016,-0.063452246,0.128880134,0.503815292,-0.091341938,0.062915978,0.273539481,0.008581963,-0.015082414
475_ADT,3.314679496,2.886076205,-0.104002512,3.204343142,-1.086073941,-0.206047279,1.011145398,-0.617801503,1.058798054,0.632250338,0.090965407,-0.719667289,0.006123581,0.610466154,0.292364251,-0.485829859,-0.540795861,-0.140967939,-0.358917246,0.0645263,0.003344826,-0.340776101,0.109029493,0.498764675
476_ADT,3.579400352,0.706641367,-0.684033818,0.589588412,0.989748498,0.082377618,-0.957751078,0.213837015,-0.155957025,-1.016545818,-0.225676459,-0.272684648,0.012343286,-0.004328256,0.36363389,-0.082107962,-0.36949403,-0.124445985,0.713285462,-0.5133515,-0.161432,0.454452928,0.119658986,-0.070300963
477_ADT,-2.965333808,2.049198603,-0.230505208,-0.575962449,0.545046254,0.739252339,-0.225175787,0.464322371,0.426282002,0.776461149,1.199965525,0.401379818,-0.18651542,-0.077725367,0.105600741,-0.320174952,0.818279741,-0.081348225,-0.20806643,-0.069895235,-0.439422958,0.078150146,-0.074735221,-0.185821442
479_ADT,1.942855792,-1.434608352,0.727175651,-1.632063793,-0.58025641,0.285509529,0.610488677,-0.368823298,-0.554508008,-0.87803016,0.561738494,-0.291943617,-0.111667823,0.234861233,-0.637085273,0.09038381,-0.103182898,0.573049697,0.382586434,0.314690294,0.186865491,0.108977711,-0.149792894,0.022379548
481_ADT,-0.110991427,0.142561275,0.475441825,-0.865438311,-0.237013951,-0.57552242,0.802935429,0.116785881,-1.40396407,0.416913796,1.051140883,0.595216218,0.8363662,0.221985618,0.367248518,0.128141951,0.129374355,0.177206549,0.612995355,0.391199575,-0.691606829,0.477860972,0.597656204,0.366545775
494_ADT,2.029154488,-0.974202229,0.787217865,-2.016948455,-0.370811223,-0.641226451,0.026757804,-0.171312945,-0.512282614,0.218174274,0.147023875,0.405977919,0.15335722,0.082026149,0.040094555,-0.785428164,-0.413645728,-0.051737241,-0.233160612,0.040573756,-0.234108126,-0.2390925,-0.168555917,-0.029623107
498_ADT,-3.094109252,2.192186699,-0.463904557,-0.202875963,-0.310160582,0.574560075,-0.067973428,0.332891687,-0.471591231,-0.646971969,0.772972067,-0.114750152,0.019501713,-0.16959742,-0.365663432,-0.063599667,-0.09876858,0.084572566,-0.47577722,0.062875216,-0.103434135,0.0571509,0.232338321,-0.454341551
505_ADT,3.362763801,-1.121777568,0.706905854,-1.918033903,-0.541929714,0.268395737,1.105474972,-0.208345659,-0.7361155,-0.543456813,0.569315747,0.41266294,-0.09116578,-0.241795576,-0.185546856,-0.204202352,-0.1390533,-0.569280899,-0.206101089,-0.23884433,0.330110861,-0.210261138,-0.012192012,0.086496109
